,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
36,Mauro Tuena,Schweizerische Volkspartei (SVP),0.005681818181818182,0.0,0.0,0.0,0.0,0.011363636363636364,0.03409090909090909,0.0,0.0,0.028409090909090908,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.005681818181818182,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.005681818181818182,0.0,0.0,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.005681818181818182,0.03409090909090909,0.0,0.0,0.03409090909090909,0.07386363636363637,0.0,0.13068181818181818,0.011363636363636364,0.0,0.0,0.0,0.005681818181818182,0.005681818181818182,0.0,0.0,0.005681818181818182,0.0,0.0,0.005681818181818182,0.0,0.03977272727272727,0.056818181818181816,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.011363636363636364,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.03977272727272727,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0625,0.0,0.0,0.005681818181818182,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.005681818181818182,0.09659090909090909,0.0,0.0,0.0,0.017045454545454544,0.0,0.0,0.005681818181818182,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.0,0.0,0.011363636363636364,0.0,0.017045454545454544,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0
37,Maximilian Reimann,Schweizerische Volkspartei (SVP),0.009523809523809525,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.009523809523809525,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.01904761904761905,0.0,0.0380952380952381,0.047619047619047616,0.0,0.0380952380952381,0.0,0.0,0.009523809523809525,0.0,0.0,0.009523809523809525,0.0,0.0,0.009523809523809525,0.0,0.0,0.009523809523809525,0.0,0.2761904761904762,0.0761904761904762,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.009523809523809525,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.01904761904761905,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.009523809523809525,0.01904761904761905,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
38,Mike Egger,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Nadja Pieren,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.007692307692307693,0.015384615384615385,0.038461538461538464,0.015384615384615385,0.0,0.06153846153846154,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.015384615384615385,0.0,0.023076923076923078,0.015384615384615385,0.0,0.015384615384615385,0.007692307692307693,0.007692307692307693,0.0,0.0,0.007692307692307693,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.007692307692307693,0.0,0.038461538461538464,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.007692307692307693,0.023076923076923078,0.007692307692307693,0.007692307692307693,0.015384615384615385,0.0,0.0,0.015384615384615385,0.0,0.023076923076923078,0.023076923076923078,0.0,0.0,0.0,0.0,0.007692307692307693,0.015384615384615385,0.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.05384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.007692307692307693,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.023076923076923078,0.0,0.007692307692307693,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.007692307692307693,0.015384615384615385,0.0,0.0
40,Natalie Rickli,Schweizerische Volkspartei (SVP),0.017142857142857144,0.0,0.0,0.0,0.0,0.005714285714285714,0.011428571428571429,0.011428571428571429,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.005714285714285714,0.0,0.017142857142857144,0.0,0.0,0.011428571428571429,0.005714285714285714,0.011428571428571429,0.0,0.005714285714285714,0.011428571428571429,0.0,0.0,0.005714285714285714,0.0,0.0,0.022857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.022857142857142857,0.0,0.005714285714285714,0.0,0.12,0.0,0.0,0.0,0.0,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.03428571428571429,0.0,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.0,0.0,0.0,0.02857142857142857,0.0,0.005714285714285714,0.0,0.0,0.0,0.02857142857142857,0.011428571428571429,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.06857142857142857,0.0,0.011428571428571429,0.0,0.0,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.005714285714285714,0.0,0.022857142857142857,0.011428571428571429,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.022857142857142857,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.005714285714285714,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.011428571428571429,0.005714285714285714,0.0,0.0
41,Peter Föhn,Schweizerische Volkspartei (SVP),0.001483679525222552,0.0,0.0,0.016320474777448073,0.00741839762611276,0.013353115727002967,0.016320474777448073,0.001483679525222552,0.0,0.050445103857566766,0.00741839762611276,0.011869436201780416,0.00741839762611276,0.005934718100890208,0.001483679525222552,0.00741839762611276,0.0,0.002967359050445104,0.002967359050445104,0.010385756676557863,0.0,0.05341246290801187,0.004451038575667656,0.02225519287833828,0.008902077151335312,0.005934718100890208,0.001483679525222552,0.0,0.0,0.005934718100890208,0.0,0.0,0.002967359050445104,0.0,0.0,0.001483679525222552,0.001483679525222552,0.0,0.001483679525222552,0.013353115727002967,0.00741839762611276,0.0,0.02373887240356083,0.0,0.004451038575667656,0.0,0.002967359050445104,0.004451038575667656,0.0,0.05192878338278932,0.001483679525222552,0.005934718100890208,0.010385756676557863,0.028189910979228485,0.02225519287833828,0.001483679525222552,0.0,0.0,0.04599406528189911,0.0,0.0,0.008902077151335312,0.004451038575667656,0.002967359050445104,0.004451038575667656,0.002967359050445104,0.00741839762611276,0.001483679525222552,0.001483679525222552,0.02225519287833828,0.004451038575667656,0.0,0.0,0.0,0.001483679525222552,0.004451038575667656,0.025222551928783383,0.004451038575667656,0.002967359050445104,0.028189910979228485,0.001483679525222552,0.002967359050445104,0.013353115727002967,0.005934718100890208,0.004451038575667656,0.013353115727002967,0.0,0.0,0.0,0.00741839762611276,0.026706231454005934,0.013353115727002967,0.0,0.0,0.0,0.001483679525222552,0.0,0.02373887240356083,0.013353115727002967,0.002967359050445104,0.001483679525222552,0.0,0.002967359050445104,0.011869436201780416,0.00741839762611276,0.002967359050445104,0.0,0.0,0.0,0.017804154302670624,0.0,0.06083086053412463,0.0,0.0,0.0,0.002967359050445104,0.001483679525222552,0.0,0.00741839762611276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002967359050445104,0.019287833827893175,0.025222551928783383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002967359050445104,0.0,0.0,0.010385756676557863,0.020771513353115726,0.01483679525222552,0.004451038575667656,0.001483679525222552,0.002967359050445104,0.020771513353115726,0.0
42,Peter Keller,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.039473684210526314,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.006578947368421052,0.0,0.006578947368421052,0.03289473684210526,0.0,0.006578947368421052,0.0,0.006578947368421052,0.006578947368421052,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.013157894736842105,0.0,0.0,0.006578947368421052,0.0,0.019736842105263157,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.03289473684210526,0.03289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019736842105263157,0.0,0.006578947368421052,0.0,0.0,0.006578947368421052,0.0,0.0,0.3355263157894737,0.006578947368421052,0.0,0.0,0.0,0.0,0.006578947368421052,0.006578947368421052,0.03289473684210526,0.0,0.0,0.019736842105263157,0.0,0.006578947368421052,0.03289473684210526,0.0,0.0,0.0,0.05921052631578947,0.006578947368421052,0.0,0.019736842105263157,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.013157894736842105,0.0,0.006578947368421052,0.0,0.006578947368421052,0.006578947368421052,0.006578947368421052,0.0
43,Pirmin Schwander,Schweizerische Volkspartei (SVP),0.003795066413662239,0.0,0.0,0.0018975332068311196,0.0018975332068311196,0.0056925996204933585,0.017077798861480076,0.0,0.0018975332068311196,0.03795066413662239,0.0018975332068311196,0.0018975332068311196,0.0,0.0018975332068311196,0.0018975332068311196,0.0,0.0,0.0,0.0,0.003795066413662239,0.015180265654648957,0.0056925996204933585,0.0018975332068311196,0.022770398481973434,0.0018975332068311196,0.0,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.007590132827324478,0.003795066413662239,0.003795066413662239,0.0,0.0,0.0056925996204933585,0.0,0.013282732447817837,0.0018975332068311196,0.007590132827324478,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.017077798861480076,0.0018975332068311196,0.0,0.0,0.030360531309297913,0.0,0.011385199240986717,0.0,0.0,0.056925996204933584,0.0,0.009487666034155597,0.06261859582542695,0.026565464895635674,0.011385199240986717,0.013282732447817837,0.04933586337760911,0.0,0.0,0.0018975332068311196,0.020872865275142316,0.030360531309297913,0.0,0.0,0.0,0.007590132827324478,0.0,0.011385199240986717,0.003795066413662239,0.0,0.011385199240986717,0.0,0.024667931688804556,0.003795066413662239,0.0,0.03415559772296015,0.0018975332068311196,0.011385199240986717,0.0,0.0,0.0018975332068311196,0.015180265654648957,0.015180265654648957,0.0,0.0018975332068311196,0.0,0.0,0.0,0.06072106261859583,0.026565464895635674,0.0018975332068311196,0.0018975332068311196,0.003795066413662239,0.0056925996204933585,0.0018975332068311196,0.003795066413662239,0.0056925996204933585,0.0,0.0,0.022770398481973434,0.0,0.0,0.06641366223908918,0.0,0.0,0.0,0.0056925996204933585,0.003795066413662239,0.0,0.007590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.0,0.017077798861480076,0.0018975332068311196,0.0,0.0056925996204933585,0.0,0.0,0.0,0.0018975332068311196,0.007590132827324478,0.009487666034155597,0.0056925996204933585,0.0,0.0,0.0,0.013282732447817837,0.0,0.007590132827324478,0.0,0.011385199240986717,0.022770398481973434,0.009487666034155597,0.0
44,Roger Köppel,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.009259259259259259,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.046296296296296294,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.009259259259259259,0.07407407407407407,0.0,0.027777777777777776,0.009259259259259259,0.009259259259259259,0.027777777777777776,0.1111111111111111,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.018518518518518517,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776,0.0,0.0
45,Roland Eberle,Schweizerische Volkspartei (SVP),0.043209876543209874,0.0,0.0,0.0030864197530864196,0.009259259259259259,0.0030864197530864196,0.009259259259259259,0.0,0.0,0.11728395061728394,0.0,0.0,0.0,0.0030864197530864196,0.012345679012345678,0.0030864197530864196,0.0,0.0,0.0030864197530864196,0.021604938271604937,0.033950617283950615,0.006172839506172839,0.006172839506172839,0.024691358024691357,0.012345679012345678,0.021604938271604937,0.0030864197530864196,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.018518518518518517,0.0,0.006172839506172839,0.0,0.0,0.006172839506172839,0.0,0.0030864197530864196,0.0,0.015432098765432098,0.006172839506172839,0.0,0.0,0.0030864197530864196,0.033950617283950615,0.0,0.0,0.009259259259259259,0.05555555555555555,0.012345679012345678,0.0,0.0,0.0,0.006172839506172839,0.0030864197530864196,0.0030864197530864196,0.037037037037037035,0.009259259259259259,0.015432098765432098,0.015432098765432098,0.0,0.0,0.0,0.0030864197530864196,0.0030864197530864196,0.0030864197530864196,0.0,0.0,0.0030864197530864196,0.009259259259259259,0.009259259259259259,0.012345679012345678,0.009259259259259259,0.0030864197530864196,0.0,0.006172839506172839,0.0,0.009259259259259259,0.009259259259259259,0.0,0.0,0.0030864197530864196,0.0,0.0030864197530864196,0.0030864197530864196,0.012345679012345678,0.046296296296296294,0.0,0.0,0.0,0.0030864197530864196,0.0,0.009259259259259259,0.021604938271604937,0.009259259259259259,0.0,0.0,0.009259259259259259,0.006172839506172839,0.009259259259259259,0.0030864197530864196,0.0,0.0,0.0,0.006172839506172839,0.0,0.037037037037037035,0.0,0.0,0.006172839506172839,0.0,0.0,0.0030864197530864196,0.012345679012345678,0.0030864197530864196,0.0,0.0030864197530864196,0.0,0.006172839506172839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030864197530864196,0.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015432098765432098,0.0030864197530864196,0.0,0.009259259259259259,0.0030864197530864196,0.0,0.0,0.0,0.0030864197530864196,0.012345679012345678,0.0
46,Roland Rino Büchel,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.025,0.0,0.025,0.008333333333333333,0.03333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.008333333333333333,0.025,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.10833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.05,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.058333333333333334,0.0,0.008333333333333333,0.0,0.0,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.025,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.008333333333333333,0.0,0.041666666666666664,0.0
47,Sandra Sollberger,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.09523809523809523,0.015873015873015872,0.0,0.047619047619047616,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.031746031746031744,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.031746031746031744,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
