,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpdie', 'liberal')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
100,Schweizerische Volkspartei (SVP),Gregor Rutz,1,0,0,0,0,1,0,0,0,2,7,0,0,1,0,13,0,0,1,0,2,0,0,0,1,0,0,0,0,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,15,0,0,0,1,0,0,0,0,1,0,1,1,0,1,11,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,4,0,0,0,7,0,4,0,25,13,1,0,5,0,0,0,6,9,0,0,0,0,0,0,0,2,0,5,0,0,5,19,0,1,1,0,6,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,19,0,0,0,0,0,6,1,2,0,3,2,0,0,0,0,3,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,1,7,2,3,3,1,0
101,Schweizerische Volkspartei (SVP),Guy Parmelin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Schweizerische Volkspartei (SVP),Hannes Germann,6,6,1,0,0,12,3,7,6,13,13,1,1,1,0,35,2,0,0,0,17,2,0,3,5,3,1,0,10,3,16,1,1,1,7,0,0,3,13,3,1,7,0,8,5,2,0,0,0,1,1,0,1,0,0,0,3,1,3,3,7,14,0,1,0,2,13,7,0,26,14,2,0,3,2,3,9,2,8,5,3,2,7,0,3,2,2,0,0,0,0,0,0,0,3,5,2,1,24,28,2,0,0,0,5,2,8,3,18,0,3,9,5,1,1,2,29,7,0,0,0,2,0,0,3,11,1,3,1,3,9,5,0,1,0,0,4,3,1,3,3,1,9,6,7,0,2,0,1,4,0,0,0,0,2,0,0,16,7,0,0,1,1,3,0,1,102,11,0,0,2,1,6,0,3,8,4,14,0,0,0,0,1,0,0,0,0,0,5,1,2,0,9,0,0,1,3,0,0,13,4,0,4,0,0,1,1,3,5,6,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4,1,45,0,0,0,0,0,0,0,0,0,0,4,2,0,0,12,4,0,0,10,4,3,2,4,0,7,5,1,11
103,Schweizerische Volkspartei (SVP),Hans Egloff,1,0,0,0,0,5,1,4,2,4,2,0,0,0,0,2,0,0,0,1,0,1,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,1,0,0,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,4,2,0,0,2,0,0,0,3,0,4,3,0,0,2,0,1,4,0,0,0,1,1,0,1,1,0,6,0,0,1,3,0,0,0,0,7,0,0,3,0,2,0,16,3,0,0,0,1,0,0,0,8,0,0,0,0,0,9,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,5,0,0,1,0,0,1,1,0,0
104,Schweizerische Volkspartei (SVP),Hans-Ueli Vogt,0,0,0,0,0,0,0,2,2,1,10,0,0,0,0,17,0,1,0,0,0,0,3,0,1,0,0,0,0,5,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,5,0,8,3,0,0,0,0,0,1,6,0,6,2,4,0,1,0,3,15,0,0,0,1,0,0,0,3,7,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,5,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0
105,Schweizerische Volkspartei (SVP),Hansjörg Knecht,0,0,0,0,0,1,0,2,3,1,9,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,7,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0
106,Schweizerische Volkspartei (SVP),Hansjörg Walter,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,1,1,1,0,1,0,1,0,2,0,0,0,4,0,1,3,0,0,0,1,0,0,2,0,0,0
107,Schweizerische Volkspartei (SVP),Heinz Brand,0,1,0,0,0,2,0,0,1,1,2,0,0,1,0,18,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,2,0,3,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,9,0,4,0,0,0,1,0,0,3,7,1,6,3,2,0,2,1,2,4,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,3,2,0,0,0,0,0,0,0,0,1,0,0,7,1,0,1,1,0,1,1,0,2,1,0,0,2,0,0,2,0,3,0,4,0,0,0,0,5,0,0,4,0,0,0,0,0,0,20,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,14,0,0,1,0,4,0,1,1,2,1,0,1,0,0,2,0,0,1,5,5,0,1,1,3,4,0,0,0
108,Schweizerische Volkspartei (SVP),Jürg Stahl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
109,Schweizerische Volkspartei (SVP),Lukas Reimann,0,4,0,0,0,4,0,0,0,1,7,0,1,0,0,21,1,0,5,0,0,0,0,0,4,0,0,0,2,0,0,0,5,1,0,0,1,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,3,9,0,3,0,0,0,2,2,0,1,9,0,9,0,0,0,0,0,3,10,0,0,0,0,0,0,1,1,0,8,0,1,4,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,0,2,3,0,1,0,0,0,0,0,4,0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,2,0,1,1,4,0,0,1,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,1,1,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,6,2,1,1,2,0,0
110,Schweizerische Volkspartei (SVP),Luzi Stamm,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,1,1,0,1,0,4,0,1,0,1,1,0,12,4,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,1,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,4,0,0,0,0,2,2,0,0
111,Schweizerische Volkspartei (SVP),Magdalena Martullo-Blocher,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0
112,Schweizerische Volkspartei (SVP),Manfred Bühler,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,0,2,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
113,Schweizerische Volkspartei (SVP),Marcel Dettling,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,1,0,2,0,0,0,1,1,2,0,0,0,0,0,2,2,0,1,0,0,0,0,1,2,2,0,0,0,1,0,0,1,3,0,1,3,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,45,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,2,7,2,2,0,0
114,Schweizerische Volkspartei (SVP),Markus Hausammann,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,1,3,0,2,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,24,1,0,0,0,1,0,1,4,0,2,2,0,0,2,0,20,28,0,0,0,3,0,0,0,1,0,0,0,3,2,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0,1,1,0,0,0,0,1,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Schweizerische Volkspartei (SVP),Martin Haab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116,Schweizerische Volkspartei (SVP),Mauro Tuena,0,1,0,0,0,0,0,1,0,2,6,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,2,6,0,0,6,13,0,23,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,7,10,0,0,0,0,0,0,0,0,0,6,0,1,2,2,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,11,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,0,0,1,1,0,1,0,0,0,0,0,2,0
117,Schweizerische Volkspartei (SVP),Maximilian Reimann,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,5,0,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,29,8,0,0,0,2,0,0,0,1,0,2,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,1,0,2,0,0,0,3,0,0,0,5,0,0
