,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'forst')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'david')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('lasst', 'mitteil')","('le', 'conseil')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('teilt', 'antrag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
100,Schweizerische Volkspartei (SVP),Christoph Blocher,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,3,0,0,2,1,1,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,5,0,1,1,0,0,0,7,2,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,6,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,10,0,0,0,2,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,4,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,2,1,4
101,Schweizerische Volkspartei (SVP),Christoph Mörgeli,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,3,1,0,0,1,0,1,0,0,0,3,0,0,10,0,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,Schweizerische Volkspartei (SVP),Elmar Bigger,0,2,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Schweizerische Volkspartei (SVP),Ernst Schibli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
104,Schweizerische Volkspartei (SVP),Fritz Abraham Oehrli,0,2,0,0,0,0,0,0,2,0,10,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,Schweizerische Volkspartei (SVP),Hannes Germann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,2
106,Schweizerische Volkspartei (SVP),Hans Fehr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,13,0,0,0,0,0,0,2,0,0,0,5,0,2,3,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,3,0,2,0,1,1,0,0
107,Schweizerische Volkspartei (SVP),Hans Hofmann,0,1,0,0,0,0,1,4,3,3,5,2,7,0,0,17,0,2,0,0,0,1,0,0,2,3,1,0,1,0,5,2,14,0,1,5,1,0,7,3,1,6,0,0,1,0,5,0,0,0,3,0,0,0,0,3,0,0,2,0,0,0,2,0,1,0,1,0,0,6,0,0,0,0,0,3,1,0,0,3,0,3,0,1,2,0,0,0,0,0,0,8,1,0,0,8,0,0,0,0,0,0,13,2,0,2,1,0,0,2,0,0,6,2,0,14,0,0,1,0,0,0,0,4,0,1,0,0,2,2,8,0,0,1,0,0,1,0,0,28,0,3,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,5,0,0,8,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,2,0,0,18,0,0,0,0,0,0,3,1,0,3,1,0,0,0,1,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,4,5,0,0,0,0,3,3,5,3,0
108,Schweizerische Volkspartei (SVP),Hans Kaufmann,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,7,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,65,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,7,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,1
109,Schweizerische Volkspartei (SVP),Hans Lauri,0,1,0,1,0,0,3,4,1,5,9,0,1,0,0,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,3,0,1,1,12,3,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,6,3,2,3,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,4,0,0,0,0,0,3,1,0,0,6,0,0,2,0,0,0,5,6,0,7,4,1,0,4,2,0,1,1,1,2,0,0,4,0,1,0,0,1,1,1,0,1,6,1,1,0,0,0,3,0,3,0,0,0,0,1,1,2,0,0,2,1,1,1,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,4,2,5,1,0,2,0,0,0,0,2,2,0,4,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,5,0,0,1,1,0,0,0,0,1,0,3,3,0
110,Schweizerische Volkspartei (SVP),Hans Ulrich Mathys,0,1,0,2,0,0,0,1,0,1,2,0,0,0,1,2,0,1,2,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
111,Schweizerische Volkspartei (SVP),Hansjörg Walter,0,0,0,0,0,0,1,2,1,1,9,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,3,0,4,2,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,0,1,1,4,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,3,0,2,1,0,2,0,0,30,0,1,0,4,0,0,1,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
112,Schweizerische Volkspartei (SVP),Hanspeter Seiler,0,3,0,0,0,0,1,3,0,8,21,2,4,0,0,32,0,0,0,0,0,15,3,6,2,0,0,1,0,1,2,1,1,0,0,0,0,1,3,0,0,7,0,0,1,0,1,0,0,0,5,0,0,0,0,1,1,3,1,5,0,1,0,2,0,0,3,1,0,0,0,0,0,0,3,4,0,2,1,0,0,1,0,2,1,0,0,0,0,1,0,13,0,0,0,8,0,0,0,3,0,0,3,3,0,1,3,0,2,9,2,0,1,0,0,11,0,0,1,0,1,0,0,3,0,0,0,0,6,0,9,0,0,3,0,0,1,0,0,1,0,4,33,0,1,0,2,3,0,0,0,0,1,18,0,6,2,1,0,0,0,5,0,0,4,0,3,1,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,16,0,0,1,1,0,1,0,1,0,0,1,0,10,0,0,1,12,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,0,4,5,0,0,0,0,0,5,0,0,1,0,4,2,0,0,0,9,0,0,0,4,0,0,0,0,0,2,1,0,0
113,Schweizerische Volkspartei (SVP),Hansruedi Wandfluh,0,0,1,0,0,0,0,0,1,1,8,0,0,1,0,2,0,1,0,0,0,0,0,1,0,3,0,0,2,0,5,0,4,1,0,2,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,10,0,0,4,4,0,1,1,0,0,3,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,0,0,2,4,0,8,3,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,6,4,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,2,1,3,1,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2
114,Schweizerische Volkspartei (SVP),Hermann Bürgi,0,1,7,0,0,0,2,6,1,8,14,0,2,0,1,63,1,4,0,0,0,0,1,0,2,1,0,4,5,0,0,0,0,0,0,1,0,0,7,1,0,0,0,1,0,1,2,0,0,0,14,3,0,0,0,6,9,0,19,0,0,0,1,0,3,14,0,0,1,7,3,0,0,0,3,7,2,9,2,1,0,0,0,0,0,4,0,0,0,0,0,7,1,0,0,6,0,2,1,0,0,0,18,9,2,1,19,2,8,13,7,0,0,5,2,38,4,2,11,0,0,0,0,3,3,4,0,0,5,0,6,0,0,1,6,0,0,1,11,4,3,2,2,1,0,3,27,0,0,0,0,2,0,0,0,0,0,1,0,0,1,11,0,0,0,0,1,1,0,74,0,0,2,0,2,8,0,0,0,0,5,0,0,0,0,0,0,0,1,1,3,0,5,0,8,0,0,0,0,1,0,16,1,0,5,3,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,3,0,3,1,8,0,0,0,2,1,0,1,1,0
115,Schweizerische Volkspartei (SVP),Hermann Weyeneth,1,2,0,0,0,0,4,1,3,2,18,1,3,0,0,15,0,1,0,0,0,0,3,3,6,2,0,0,1,1,12,0,11,0,6,0,3,1,11,0,0,4,0,1,0,1,2,0,0,0,9,1,0,0,0,0,1,18,5,1,1,0,0,0,0,6,0,0,9,0,1,0,0,0,4,5,3,0,5,2,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,15,0,0,17,11,4,1,1,0,0,0,2,0,21,0,0,1,0,0,0,0,3,0,0,0,2,5,0,0,0,4,6,1,0,4,0,0,0,1,4,6,0,0,2,0,9,1,0,1,0,0,0,0,1,0,0,0,0,4,20,0,0,1,0,3,0,0,46,1,0,0,4,0,0,0,1,0,0,7,3,0,0,1,0,0,2,0,0,0,0,4,0,8,0,0,1,0,0,0,1,3,0,1,4,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,4,6,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,24,0,0,0,3,0,0,0,2,0,2,4,2,0
116,Schweizerische Volkspartei (SVP),J. Alexander Baumann,0,2,1,3,0,0,1,3,3,2,6,0,4,0,11,37,1,2,1,0,0,0,0,4,1,1,0,0,0,0,5,3,0,0,2,1,1,2,5,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,3,3,7,5,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,7,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,20,2,2,0,12,0,0,1,3,0,0,1,0,0,3,14,4,11,5,1,0,0,2,0,14,0,0,1,0,0,0,0,2,1,0,0,0,3,1,12,0,0,0,2,0,1,0,0,0,0,0,3,1,0,0,15,1,0,1,0,0,0,0,1,3,0,0,0,0,0,5,0,3,0,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,29,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,0,0,1,0,3,0,0,1,2,0,14,2,0,0,1,0,0,0,0,2,1,0,2,0,1
117,Schweizerische Volkspartei (SVP),Jakob Freund,0,0,0,6,0,0,0,0,0,2,6,0,1,0,15,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,3,0,8,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,2,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,1,0
