,Speaker,Speaker Party,"('absatz', 'buchstab')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('automat', 'informationsaustausch')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'minderheitsantrag')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'vorgeschlag')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('direkt', 'demokrati')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('europa', 'gerichtshof')","('europa', 'union')","('fassung', 'bundesrat')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('ganz', 'klar')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'nationalrat')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'standerat')","('heut', 'geltend')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('ja', 'schon')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('mehr', 'geld')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('pro', 'helvetia')","('rentnerinn', 'rentn')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('worum', 'geht')","('zwanzig', 'jahr')","('zwei', 'drei')","('zweit', 'saul')"
69,Claudia Friedl,Sozialdemokratische Partei der Schweiz (SP),0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.022222222222222223,0.0,0.0,0.03333333333333333,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.07777777777777778,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.022222222222222223,0.1111111111111111,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.044444444444444446,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0
70,Corrado Pardini,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.004273504273504274,0.0,0.0,0.038461538461538464,0.08547008547008547,0.0,0.017094017094017096,0.004273504273504274,0.01282051282051282,0.029914529914529916,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.004273504273504274,0.0,0.0,0.004273504273504274,0.02564102564102564,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.042735042735042736,0.004273504273504274,0.0,0.004273504273504274,0.01282051282051282,0.0,0.008547008547008548,0.0,0.0,0.0,0.004273504273504274,0.008547008547008548,0.017094017094017096,0.0,0.0,0.0,0.008547008547008548,0.0,0.01282051282051282,0.004273504273504274,0.03418803418803419,0.03418803418803419,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.029914529914529916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021367521367521368,0.0,0.05128205128205128,0.0,0.021367521367521368,0.02564102564102564,0.004273504273504274,0.0,0.01282051282051282,0.0,0.0,0.02564102564102564,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.01282051282051282,0.004273504273504274,0.0,0.02564102564102564,0.0,0.0,0.004273504273504274,0.1581196581196581,0.0,0.0,0.0,0.0,0.004273504273504274,0.0,0.017094017094017096,0.01282051282051282,0.0,0.0,0.0,0.029914529914529916,0.01282051282051282,0.0,0.0,0.0,0.008547008547008548,0.004273504273504274,0.0,0.004273504273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.021367521367521368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0
71,Cédric Wermuth,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.14084507042253522,0.0,0.0,0.0,0.007042253521126761,0.0,0.007042253521126761,0.0,0.02112676056338028,0.014084507042253521,0.028169014084507043,0.0,0.035211267605633804,0.0,0.007042253521126761,0.0,0.0,0.007042253521126761,0.0,0.014084507042253521,0.04225352112676056,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.035211267605633804,0.007042253521126761,0.028169014084507043,0.08450704225352113,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.11971830985915492,0.007042253521126761,0.0,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.028169014084507043,0.0,0.035211267605633804,0.0,0.0,0.007042253521126761,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.014084507042253521,0.0
72,Daniel Jositsch,Sozialdemokratische Partei der Schweiz (SP),0.0,0.008426966292134831,0.0,0.0056179775280898875,0.0056179775280898875,0.011235955056179775,0.09269662921348315,0.0028089887640449437,0.0,0.019662921348314606,0.0,0.0,0.0,0.0028089887640449437,0.0028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0028089887640449437,0.0,0.0,0.0,0.0,0.0028089887640449437,0.0,0.0028089887640449437,0.0,0.0,0.0028089887640449437,0.0056179775280898875,0.008426966292134831,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.09269662921348315,0.0056179775280898875,0.0,0.0,0.0,0.0,0.05056179775280899,0.0,0.0,0.0056179775280898875,0.011235955056179775,0.0,0.0028089887640449437,0.0,0.0,0.0056179775280898875,0.0,0.011235955056179775,0.042134831460674156,0.019662921348314606,0.019662921348314606,0.0056179775280898875,0.0,0.0,0.0,0.0028089887640449437,0.0,0.008426966292134831,0.0,0.0,0.016853932584269662,0.0,0.016853932584269662,0.0056179775280898875,0.03932584269662921,0.0056179775280898875,0.0,0.0,0.008426966292134831,0.0,0.0028089887640449437,0.0,0.10393258426966293,0.0,0.0056179775280898875,0.0,0.0,0.0,0.011235955056179775,0.03932584269662921,0.0,0.0,0.0,0.008426966292134831,0.0,0.0,0.0028089887640449437,0.0,0.0,0.0028089887640449437,0.008426966292134831,0.0,0.0028089887640449437,0.0,0.0,0.025280898876404494,0.0,0.0,0.0,0.0898876404494382,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0028089887640449437,0.0,0.0028089887640449437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008426966292134831,0.011235955056179775,0.0,0.0028089887640449437,0.0056179775280898875,0.0056179775280898875,0.0,0.0,0.03089887640449438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008426966292134831,0.0028089887640449437,0.0028089887640449437,0.0056179775280898875,0.0,0.0,0.016853932584269662,0.0,0.008426966292134831,0.0
73,Edith Graf-Litscher,Sozialdemokratische Partei der Schweiz (SP),0.008771929824561403,0.0021929824561403508,0.0,0.0043859649122807015,0.0,0.008771929824561403,0.03508771929824561,0.008771929824561403,0.0,0.06578947368421052,0.0,0.0021929824561403508,0.0,0.0043859649122807015,0.0021929824561403508,0.0,0.008771929824561403,0.0021929824561403508,0.0,0.0043859649122807015,0.02412280701754386,0.0,0.010964912280701754,0.015350877192982455,0.0043859649122807015,0.0021929824561403508,0.0,0.0,0.0,0.0,0.017543859649122806,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0,0.0,0.0021929824561403508,0.0,0.0,0.015350877192982455,0.0,0.0,0.0021929824561403508,0.0,0.0021929824561403508,0.0,0.0,0.0,0.019736842105263157,0.0,0.0021929824561403508,0.0,0.0,0.05701754385964912,0.0,0.008771929824561403,0.03070175438596491,0.0,0.008771929824561403,0.010964912280701754,0.0,0.0021929824561403508,0.0021929824561403508,0.006578947368421052,0.006578947368421052,0.0,0.0021929824561403508,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.013157894736842105,0.0021929824561403508,0.008771929824561403,0.0021929824561403508,0.013157894736842105,0.010964912280701754,0.0021929824561403508,0.0,0.008771929824561403,0.0021929824561403508,0.0021929824561403508,0.0,0.0021929824561403508,0.07675438596491228,0.006578947368421052,0.0,0.0,0.0021929824561403508,0.0,0.03508771929824561,0.0021929824561403508,0.008771929824561403,0.0,0.0,0.0,0.0021929824561403508,0.006578947368421052,0.0043859649122807015,0.0,0.03070175438596491,0.0,0.0,0.07017543859649122,0.006578947368421052,0.010964912280701754,0.0,0.0,0.006578947368421052,0.0021929824561403508,0.0,0.013157894736842105,0.043859649122807015,0.0021929824561403508,0.0,0.0,0.041666666666666664,0.0043859649122807015,0.006578947368421052,0.0,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0043859649122807015,0.006578947368421052,0.0043859649122807015,0.006578947368421052,0.008771929824561403,0.019736842105263157,0.0,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021929824561403508,0.0043859649122807015,0.010964912280701754,0.0043859649122807015,0.0,0.0,0.0,0.0043859649122807015,0.006578947368421052,0.0,0.0
74,Eric Nussbaumer,Sozialdemokratische Partei der Schweiz (SP),0.017857142857142856,0.0,0.008928571428571428,0.0,0.0,0.008928571428571428,0.07142857142857142,0.0,0.0,0.08928571428571429,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.008928571428571428,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.044642857142857144,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.03571428571428571,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.03571428571428571,0.0,0.026785714285714284,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0
75,Evi Allemann,Sozialdemokratische Partei der Schweiz (SP),0.0,0.005952380952380952,0.0,0.0,0.005952380952380952,0.0,0.07142857142857142,0.0,0.011904761904761904,0.05357142857142857,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.011904761904761904,0.017857142857142856,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.017857142857142856,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.005952380952380952,0.041666666666666664,0.0,0.03571428571428571,0.011904761904761904,0.005952380952380952,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.02976190476190476,0.017857142857142856,0.0,0.0,0.0,0.0,0.10714285714285714,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.08928571428571429,0.0,0.0,0.08928571428571429,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.017857142857142856,0.023809523809523808,0.005952380952380952,0.0,0.0,0.011904761904761904,0.0,0.0,0.005952380952380952,0.0,0.03571428571428571,0.0,0.0,0.005952380952380952,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.02976190476190476,0.017857142857142856,0.0,0.0,0.02976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Hans Stöckli,Sozialdemokratische Partei der Schweiz (SP),0.005253940455341506,0.0,0.0,0.012259194395796848,0.0070052539404553416,0.01926444833625219,0.0297723292469352,0.0,0.0,0.10332749562171628,0.0017513134851138354,0.008756567425569177,0.0017513134851138354,0.0,0.005253940455341506,0.0017513134851138354,0.0,0.02276707530647986,0.0017513134851138354,0.0070052539404553416,0.0,0.0,0.0035026269702276708,0.014010507880910683,0.005253940455341506,0.0070052539404553416,0.0070052539404553416,0.0035026269702276708,0.0,0.0017513134851138354,0.0,0.0017513134851138354,0.0,0.005253940455341506,0.005253940455341506,0.0,0.0017513134851138354,0.0,0.0035026269702276708,0.0017513134851138354,0.0,0.0035026269702276708,0.0,0.01926444833625219,0.0017513134851138354,0.005253940455341506,0.0017513134851138354,0.0,0.005253940455341506,0.005253940455341506,0.0017513134851138354,0.017513134851138354,0.04203152364273205,0.005253940455341506,0.0017513134851138354,0.0,0.0017513134851138354,0.024518388791593695,0.0070052539404553416,0.021015761821366025,0.0647985989492119,0.014010507880910683,0.008756567425569177,0.021015761821366025,0.0017513134851138354,0.0,0.0070052539404553416,0.008756567425569177,0.0297723292469352,0.012259194395796848,0.0,0.0,0.0,0.0017513134851138354,0.0070052539404553416,0.021015761821366025,0.0017513134851138354,0.0035026269702276708,0.03502626970227671,0.010507880910683012,0.0,0.005253940455341506,0.0070052539404553416,0.0,0.005253940455341506,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0017513134851138354,0.024518388791593695,0.0,0.0,0.0017513134851138354,0.008756567425569177,0.0,0.02626970227670753,0.0017513134851138354,0.0,0.0,0.0,0.0035026269702276708,0.0035026269702276708,0.014010507880910683,0.005253940455341506,0.0,0.0,0.0,0.0,0.008756567425569177,0.050788091068301226,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0,0.0035026269702276708,0.0017513134851138354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035026269702276708,0.0070052539404553416,0.03152364273204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005253940455341506,0.0,0.0,0.0070052539404553416,0.028021015761821366,0.014010507880910683,0.0070052539404553416,0.0035026269702276708,0.005253940455341506,0.0070052539404553416,0.0017513134851138354
77,Hans-Jürg Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.07368421052631578,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0,0.021052631578947368,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.0,0.021052631578947368,0.0,0.010526315789473684,0.031578947368421054,0.031578947368421054,0.0,0.0,0.021052631578947368,0.0,0.042105263157894736,0.0,0.021052631578947368,0.021052631578947368,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.031578947368421054,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.12631578947368421,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.042105263157894736,0.0,0.0,0.010526315789473684,0.0,0.021052631578947368,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.042105263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.0
78,Hildegard Fässler-Osterwalder,Sozialdemokratische Partei der Schweiz (SP),0.02127659574468085,0.0,0.030395136778115502,0.00303951367781155,0.0,0.02127659574468085,0.06990881458966565,0.0,0.0,0.0425531914893617,0.0,0.0060790273556231,0.0182370820668693,0.00303951367781155,0.0060790273556231,0.00303951367781155,0.0,0.0,0.0,0.00911854103343465,0.00911854103343465,0.00303951367781155,0.00911854103343465,0.0060790273556231,0.00303951367781155,0.00911854103343465,0.0,0.0,0.0,0.00303951367781155,0.00303951367781155,0.00303951367781155,0.015197568389057751,0.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0060790273556231,0.0,0.00911854103343465,0.0,0.0,0.0,0.00303951367781155,0.015197568389057751,0.0,0.0,0.0182370820668693,0.0,0.0,0.00303951367781155,0.0060790273556231,0.0,0.0425531914893617,0.0060790273556231,0.0060790273556231,0.08814589665653495,0.0,0.00303951367781155,0.0060790273556231,0.0,0.0,0.00911854103343465,0.00303951367781155,0.00303951367781155,0.0121580547112462,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0121580547112462,0.0121580547112462,0.0,0.0,0.0060790273556231,0.0,0.0060790273556231,0.0,0.0,0.0,0.00303951367781155,0.00303951367781155,0.0060790273556231,0.0060790273556231,0.0121580547112462,0.00303951367781155,0.0060790273556231,0.0,0.0060790273556231,0.0060790273556231,0.00303951367781155,0.02735562310030395,0.00303951367781155,0.00303951367781155,0.07598784194528875,0.0121580547112462,0.0060790273556231,0.0,0.015197568389057751,0.00303951367781155,0.0,0.0060790273556231,0.0,0.0,0.0,0.060790273556231005,0.0,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.00911854103343465,0.0060790273556231,0.0,0.0,0.0,0.0060790273556231,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0060790273556231,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.00303951367781155,0.0,0.0,0.0121580547112462,0.0,0.0121580547112462,0.0,0.02735562310030395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303951367781155,0.0,0.00911854103343465,0.0,0.0,0.0121580547112462,0.00303951367781155,0.0,0.0,0.0182370820668693,0.00303951367781155,0.00303951367781155,0.0
79,Jacqueline Badran,Sozialdemokratische Partei der Schweiz (SP),0.02097902097902098,0.0,0.0,0.013986013986013986,0.006993006993006993,0.0,0.02097902097902098,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.006993006993006993,0.0,0.006993006993006993,0.0,0.0,0.027972027972027972,0.0,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.03496503496503497,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.04895104895104895,0.0,0.006993006993006993,0.0,0.006993006993006993,0.02097902097902098,0.0,0.013986013986013986,0.0,0.006993006993006993,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.07692307692307693,0.03496503496503497,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.006993006993006993,0.006993006993006993,0.0,0.013986013986013986,0.0,0.006993006993006993,0.0,0.0,0.0,0.027972027972027972,0.0,0.0,0.055944055944055944,0.0,0.0,0.0,0.0,0.013986013986013986,0.0979020979020979,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.04895104895104895,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.027972027972027972,0.0,0.0,0.0,0.0,0.02097902097902098,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.013986013986013986,0.0,0.013986013986013986,0.0,0.006993006993006993,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013986013986013986,0.02097902097902098,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.013986013986013986
