,Speaker Party,Speaker,"('ablehn', 'motion')","('absatz', 'buchstab')","('absatz', 'litera')","('angehor', 'arme')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'bundesrat')","('antrag', 'kommission')","('antrag', 'kommissionsmehr')","('antrag', 'mehrheit')","('antrag', 'mind')","('antrag', 'wurd')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('ausserhalb', 'bauzon')","('automat', 'informationsaustausch')","('beantragt', 'einstimm')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beim', 'eintret')","('bericht', 'kommission')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('best', 'dank')","('bitt', 'antrag')","('bitt', 'dah')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'mehrheit')","('bitt', 'minderheitsantrag')","('buchstab', 'a')","('buchstab', 'b')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesrat', 'antrag')","('bundesrat', 'beantragt')","('bundesrat', 'empfiehlt')","('bundesrat', 'folg')","('bundesrat', 'ja')","('bundesrat', 'kommission')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('bundesrat', 'motion')","('bundesrat', 'standerat')","('bundesrat', 'villig')","('bundesrat', 'vorgeschlag')","('cvpevpfraktion', 'unterstutzt')","('cvpfraktion', 'begrusst')","('cvpfraktion', 'eintret')","('cvpfraktion', 'unterstutzt')","('dank', 'bundesrat')","('daran', 'erinn')","('darauf', 'aufmerksam')","('darauf', 'hinweis')","('darf', 'sag')","('darum', 'bitt')","('de', 'la')","('deshalb', 'bundesrat')","('deshalb', 'glaub')","('differenz', 'nationalrat')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('diskussion', 'einverstand')","('eidgenoss', 'finanzkontroll')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('elt', 'sorg')","('empfiehlt', 'stimm')","('enthalt', 'abgelehnt')","('entsprech', 'antrag')","('entwurf', 'bundesrat')","('erneuerbar', 'energi')","('erwahnt', 'word')","('etwa', 'million')","('etwa', 'prozent')","('europa', 'gerichtshof')","('europa', 'union')","('fakultativ', 'referendum')","('fassung', 'bundesrat')","('fassung', 'mehrheit')","('fassung', 'nationalrat')","('fdpdie', 'liberal')","('fdpfraktion', 'bitt')","('fdpfraktion', 'empfiehlt')","('fdpfraktion', 'lehnt')","('fdpfraktion', 'mehrheit')","('fdpfraktion', 'unterstutzt')","('fdpliberal', 'fraktion')","('folg', 'geb')","('frag', 'herr')","('frag', 'herrn')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'nationalratin')","('frau', 'sommaruga')","('ganz', 'klar')","('ganz', 'kurz')","('ganz', 'wichtig')","('geh', 'davon')","('geht', 'darum')","('geht', 'frag')","('geltend', 'recht')","('gemass', 'artikel')","('gesagt', 'word')","('glaub', 'wichtig')","('gross', 'mehrheit')","('grund', 'weshalb')","('herr', 'bieri')","('herr', 'bundesrat')","('herr', 'jenny')","('herr', 'kolleg')","('herr', 'leuenberg')","('herr', 'nationalrat')","('herr', 'stahelin')","('herr', 'standerat')","('herr', 'visch')","('herrn', 'bundesrat')","('herrn', 'david')","('herrn', 'kolleg')","('herrn', 'standerat')","('heut', 'geltend')","('heut', 'morg')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('insof', 'glaub')","('international', 'organisation')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'bern')","('kanton', 'schwyz')","('kanton', 'thurgau')","('kanton', 'zurich')","('klar', 'meinung')","('kommission', 'antrag')","('kommission', 'beantragt')","('kommission', 'bundesrat')","('kommission', 'empfiehlt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'wurd')","('kommission', 'zuzustimm')","('kommissionssprech', 'gesagt')","('konsumentinn', 'konsument')","('landlich', 'raum')","('le', 'conseil')","('lehnt', 'spfraktion')","('leutenegg', 'oberholz')","('liegt', 'schriftlich')","('mehr', 'geld')","('mehrheit', 'cvpfraktion')","('mehrheit', 'fdpfraktion')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'spfraktion')","('mehrheit', 'svpfraktion')","('mehrheit', 'unterstutz')","('mehrheit', 'wak')","('mehrheit', 'zuzustimm')","('meinung', 'kommission')","('mieterinn', 'miet')","('milliard', 'frank')","('mind', 'folg')","('minderheitsantrag', 'abzulehn')","('mocht', 'beton')","('mocht', 'bitt')","('mocht', 'daran')","('mocht', 'einfach')","('mocht', 'nochmal')","('motion', 'abzulehn')","('motion', 'anzunehm')","('motion', 'nationalrat')","('nach', 'jahr')","('nam', 'bundesrat')","('nam', 'cvpevpfraktion')","('nam', 'cvpfraktion')","('nam', 'fdpfraktion')","('nam', 'fdpliberal')","('nam', 'kommission')","('nam', 'mehrheit')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'beschloss')","('nationalrat', 'fassung')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('offent', 'verkehr')","('organisation', 'arbeitswelt')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('postulat', 'uberweis')","('pro', 'helvetia')","('recht', 'gesagt')","('rentnerinn', 'rentn')","('richtig', 'gesagt')","('rund', 'milliard')","('sag', 'sei')","('sbb', 'cargo')","('schluss', 'gekomm')","('schon', 'gesagt')","('schriftlich', 'antwort')","('schriftlich', 'bericht')","('schweiz', 'tourismus')","('schweizer', 'nationalbank')","('seit', 'jahr')","('servic', 'public')","('sicherheitspolit', 'bericht')","('sicherheitspolit', 'kommission')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sinn', 'bitt')","('sozialdemokrat', 'fraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'begrusst')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'steht')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('standort', 'schweiz')","('stellung', 'nehm')","('stellungnahm', 'bundesrat')","('stimm', 'abgelehnt')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'beantrag')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('uns', 'sicht')","('unterstutzt', 'spfraktion')","('verdeckt', 'ermittl')","('vier', 'jahr')","('volkerrecht', 'vertrag')","('vollig', 'klar')","('vorberat', 'kommission')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('vorlauf', 'aufnahm')","('vorlieg', 'motion')","('worum', 'geht')","('wurd', 'kommission')","('zwanzig', 'jahr')","('zwei', 'drei')","('zwei', 'drittel')","('zweit', 'saul')"
112,Schweizerische Volkspartei (SVP),Pirmin Schwander,0,5,0,0,1,1,0,2,3,9,32,2,0,0,0,31,2,1,0,0,0,0,1,1,2,0,1,1,2,0,4,23,14,7,3,2,1,6,10,1,0,3,0,2,4,0,0,1,0,1,4,0,1,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,4,0,0,1,1,6,2,0,1,2,0,4,0,2,2,0,0,2,0,0,4,0,0,0,0,0,0,22,0,0,6,34,0,7,0,0,0,26,1,0,8,16,10,8,4,30,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,5,10,0,10,0,1,2,2,0,0,3,0,0,13,1,2,1,0,0,32,4,1,0,0,4,0,0,0,0,0,1,0,0,24,14,0,5,0,0,1,1,1,31,31,0,0,1,0,2,2,4,1,1,4,0,0,0,0,0,0,3,0,22,1,0,0,2,0,0,32,0,0,0,0,1,1,4,3,0,5,6,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,14,0,0,2,3,1,0,5,10,4,1,1,1,0,3,2,0,0,0,10,0,0,0,8,3,6,6,0,0
113,Schweizerische Volkspartei (SVP),Roland Eberle,1,4,0,0,0,1,3,1,0,2,13,0,0,1,0,11,0,0,0,0,0,0,0,0,2,3,0,0,1,2,12,0,15,0,9,0,4,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,3,14,11,1,0,0,0,5,3,0,6,6,0,1,0,1,0,0,2,3,1,0,1,0,2,0,0,0,2,0,0,0,2,1,2,1,0,0,1,0,0,0,0,4,2,4,0,0,1,1,6,0,1,0,2,0,2,3,0,0,0,0,0,0,0,11,7,0,0,2,0,2,0,0,32,12,0,0,1,1,9,0,10,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,5,0,1,0,0,0,0,0,1,9,2,0,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,6,0,0,0,0,0,3,1,4,1
114,Schweizerische Volkspartei (SVP),Roland F. Borer,2,4,0,1,0,3,2,0,1,1,6,0,0,3,0,16,0,0,0,0,0,2,1,3,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,8,0,0,0,1,0,0,0,8,0,2,0,0,0,3,1,0,4,0,10,0,0,0,0,3,3,0,3,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,6,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,2,1,0,1,0,0,0,2,2,0,15,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,2,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0
115,Schweizerische Volkspartei (SVP),Roland Rino Büchel,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,9,0,3,3,0,0,1,1,1,1,4,0,0,1,1,0,3,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,6,0,4,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,7,0,2,0,0,0,4,0,0,0,0,0,1,0,10,0,0,0,0,0,1,0,1,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,12,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,1,3,0,0,0
116,Schweizerische Volkspartei (SVP),Rudolf Joder,0,3,5,0,0,1,1,0,4,4,9,1,2,0,0,17,0,0,0,0,0,2,0,3,9,0,0,0,2,2,7,0,1,2,8,1,1,4,6,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,13,0,0,0,5,0,0,0,1,0,1,1,0,2,11,3,13,7,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,8,0,5,0,1,0,0,2,0,0,5,1,2,0,0,0,0,5,2,2,0,0,0,0,0,2,0,0,0,0,8,12,0,0,1,0,2,0,0,2,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,1,3,0,0,2,0,0,2,0,0,0,1,5,0,0,0,9,23,0,7,12,0,0,1,1,1,0,1,0,0
117,Schweizerische Volkspartei (SVP),Sebastian Frehner,1,4,8,0,0,1,0,1,3,3,11,0,0,0,0,41,0,1,0,0,0,1,0,1,0,0,0,1,0,0,5,3,6,0,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1,1,8,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,1,0,0,0,2,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,21,0,0,2,0,1,0,0,9,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,15,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0,0,1,1,2,3,0,0,1,0,0,1,0,0,0,5,0,0,1,0,0,0
118,Schweizerische Volkspartei (SVP),Sylvia Flückiger-Bäni,0,2,0,0,0,6,0,0,1,1,7,2,1,3,0,13,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,2,1,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,10,0,3,0,0,0,6,0,2,3,6,0,4,4,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,2,0,0,0,0,0,0,1,3,0,1,3,0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,8,0,3,1,1,0,0,0,7,2,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,2,0,0,1,2,1,5,1,0,1,0,3,0,0,0,1,0,0,0,0,0,1,1,0,1,0
119,Schweizerische Volkspartei (SVP),This Jenny,0,0,0,0,0,4,0,3,1,1,3,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,1,2,0,1,1,2,0,1,0,2,0,3,1,0,1,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,25,0,8,0,0,0,6,1,0,6,2,1,2,1,0,2,0,0,0,13,0,6,0,0,0,0,0,1,0,1,0,0,1,2,7,0,0,8,0,0,0,2,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,30,4,0,0,36,0,0,0,5,5,0,5,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,8,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,8,6,1,0,1,1,4,8,0,1
120,Schweizerische Volkspartei (SVP),Thomas Aeschi,1,10,1,0,0,3,4,1,1,9,17,2,0,0,0,40,0,0,0,0,9,0,1,0,1,2,0,0,4,2,6,1,3,0,2,10,0,2,4,0,1,4,0,6,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,1,0,0,0,9,1,0,1,31,0,0,0,0,2,6,0,0,0,0,2,8,7,0,0,0,1,0,0,0,0,0,1,2,0,0,9,23,0,4,1,0,0,9,2,2,0,17,2,3,3,1,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,3,1,1,0,5,0,1,0,4,1,0,0,2,2,0,4,0,3,0,0,4,0,0,0,0,2,0,6,0,11,0,0,3,6,0,4,4,1,0,0,0,46,4,3,0,6,0,0,0,3,4,0,16,0,0,0,0,0,0,1,0,19,2,0,0,0,2,0,7,0,0,0,0,0,1,1,1,0,0,0,0,0,29,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,4,1,0,7,1,3,1,2,1,6,0,0,6,0,0,1,1,0,0,1,9,2,5,1,1,4
121,Schweizerische Volkspartei (SVP),Thomas Hurter,0,1,0,11,0,2,0,2,4,8,31,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,10,0,2,2,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,4,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1,1,2,12,0,1,0,1,0,16,9,1,2,27,2,2,2,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,4,0,0,1,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,9,0,2,2,0,25,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,1,2,0,0,4,1,0,3,4,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,19,2,0,0,1,0,1,6,1,1,2,0,1,0,0,3,0,2,0,5,0,0,0,4,6,4,1,1,0
122,Schweizerische Volkspartei (SVP),Thomas Matter,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0
123,Schweizerische Volkspartei (SVP),Thomas Müller,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,6,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,1,0,0,1,0
124,Schweizerische Volkspartei (SVP),Thomas de Courten,1,6,0,0,0,0,1,4,4,4,16,0,1,0,0,24,0,0,0,0,0,1,1,1,1,0,0,1,6,2,6,0,9,1,3,3,3,2,3,1,0,1,0,2,1,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,2,6,0,2,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,1,5,1,0,1,0,0,0,0,0,0,1,0,1,7,2,0,2,0,2,1,0,0,3,0,0,0,0,0,1,0,0,4,13,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,1,0,1,1,0,0,4,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,2,2,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,1,0
125,Schweizerische Volkspartei (SVP),Toni Bortoluzzi,0,3,0,3,0,0,1,3,0,0,22,0,0,0,0,11,0,0,0,0,0,0,1,1,0,4,0,2,0,0,8,0,0,0,4,1,3,1,2,0,0,2,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0,1,2,0,3,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,0,1,3,0,0,2,0,2,0,0,0,4,0,0,0,0,0,1,0,0,7,7,0,1,1,0,0,0,0,10,8,0,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,0,1,3,8,0,0,6,0,0,0,1,0,0,0,0,0,6,1,0,0
126,Schweizerische Volkspartei (SVP),Toni Brunner,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0
127,Schweizerische Volkspartei (SVP),Ueli Maurer,2,5,0,21,0,8,2,14,8,8,54,0,0,0,8,25,0,1,0,0,0,0,0,0,7,0,0,0,3,1,24,6,0,0,3,8,1,3,9,12,0,10,1,11,5,1,0,17,0,5,1,0,1,0,0,0,0,0,8,5,10,0,0,0,0,0,2,0,0,0,1,0,6,0,0,0,4,17,2,0,26,28,0,0,0,8,0,1,0,0,0,0,0,0,0,1,9,14,0,0,3,0,0,2,0,2,3,5,42,44,6,6,4,1,0,0,3,4,0,5,0,0,3,0,3,2,0,0,0,9,0,3,0,1,0,6,6,0,0,6,0,0,2,6,0,1,4,0,12,1,0,0,5,2,0,0,0,0,0,0,8,0,0,11,19,0,0,0,0,2,0,0,69,2,13,0,5,8,5,0,26,10,2,66,5,0,0,0,0,0,0,0,0,1,1,0,5,2,0,3,0,0,0,0,0,0,1,0,0,12,10,0,0,1,0,17,0,14,6,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,23,0,1,0,41,0,0,4,4,3,20,11,1,3
128,Schweizerische Volkspartei (SVP),Ulrich Giezendanner,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0
