,Speaker,Speaker Party,"('ablehn', 'motion')","('absatz', 'buchstab')","('administrativ', 'aufwand')","('all', 'grund')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('antwort', 'bundesrat')","('arbeitnehmerinn', 'arbeitnehm')","('art', 'weis')","('artikel', 'absatz')","('ausricht', 'antrag')","('beantrag', 'nam')","('bereit', 'erwahnt')","('bericht', 'kommission')","('big', 'to')","('bitt', 'deshalb')","('bitt', 'mehrheit')","('bitt', 'nam')","('bund', 'kanton')","('bundesrat', 'beantragt')","('bundesrat', 'folg')","('bundesrat', 'leuenberg')","('bundesratin', 'widmerschlumpf')","('burg', 'partei')","('burgerinn', 'burg')","('dam', 'herr')","('darauf', 'aufmerksam')","('darauf', 'hingewies')","('darauf', 'hinweis')","('darum', 'bitt')","('deshalb', 'bitt')","('direkt', 'bundessteu')","('direkt', 'demokrati')","('direkt', 'gegenvorschlag')","('drei', 'jahr')","('eidgenoss', 'steuerverwalt')","('einfach', 'sag')","('erneuerbar', 'energi')","('erst', 'lini')","('europa', 'union')","('fdpliberal', 'fraktion')","('flankier', 'massnahm')","('folg', 'geb')","('frag', 'stell')","('fraktion', 'cvpevpglpfraktion')","('frank', 'pro')","('frau', 'bundesprasidentin')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'meierschatz')","('ganz', 'klar')","('geh', 'davon')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'spuhl')","('hoh', 'vergut')","('indirekt', 'gegenvorschlag')","('initiativ', 'folg')","('interess', 'daran')","('ja', 'nein')","('ja', 'schon')","('jurist', 'person')","('kalt', 'progression')","('kanton', 'gemeind')","('kenntnis', 'genomm')","('kenntnis', 'nehm')","('klar', 'meinung')","('kommission', 'beantragt')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('konsumentinn', 'konsument')","('lasst', 'ausricht')","('letzt', 'jahr')","('letzt', 'mal')","('letzt', 'woch')","('leutenegg', 'oberholz')","('losung', 'find')","('macht', 'sinn')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('milliard', 'frank')","('million', 'frank')","('mind', 'folg')","('mind', 'i')","('mind', 'ii')","('mocht', 'darauf')","('mocht', 'einfach')","('motion', 'abzulehn')","('motion', 'anzunehm')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('neu', 'unternehmenssteu')","('offent', 'hand')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('pro', 'helvetia')","('pro', 'jahr')","('richterinn', 'richt')","('rund', 'milliard')","('sag', 'ja')","('sbb', 'cargo')","('schriftlich', 'bericht')","('seit', 'fahn')","('sicherheitspolit', 'bericht')","('sicht', 'bundesrat')","('sicht', 'spfraktion')","('sozialdemokratinn', 'sozialdemokrat')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'klar')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'minderheitsantrag')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('staatspolit', 'kommission')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'eintret')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'unterstutzt')","('to', 'fail')","('too', 'big')","('uns', 'kommission')","('uns', 'meinung')","('unterstutzt', 'antrag')","('unterstutzt', 'spfraktion')","('vorlag', 'einzutret')","('z', 'b')","('zehn', 'jahr')","('zwei', 'drei')"
85,Jean-François Steiert,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.047619047619047616,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.01904761904761905,0.0,0.0,0.009523809523809525,0.0,0.0,0.06666666666666667,0.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.01904761904761905,0.0,0.0,0.02857142857142857,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.01904761904761905,0.0,0.02857142857142857,0.0,0.01904761904761905,0.0,0.009523809523809525,0.01904761904761905,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.009523809523809525,0.0,0.0,0.0,0.01904761904761905,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.09523809523809523,0.0,0.0,0.0,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.01904761904761905,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0,0.009523809523809525,0.047619047619047616,0.0,0.0,0.0,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0,0.009523809523809525
86,Margret Kiener Nellen,Sozialdemokratische Partei der Schweiz (SP),0.0,0.001336898395721925,0.001336898395721925,0.001336898395721925,0.0,0.001336898395721925,0.0106951871657754,0.06951871657754011,0.00267379679144385,0.0106951871657754,0.00267379679144385,0.012032085561497326,0.0,0.00267379679144385,0.001336898395721925,0.0,0.0,0.0,0.004010695187165776,0.012032085561497326,0.013368983957219251,0.001336898395721925,0.004010695187165776,0.0,0.001336898395721925,0.001336898395721925,0.008021390374331552,0.0,0.0,0.00267379679144385,0.004010695187165776,0.0,0.0,0.0053475935828877,0.0,0.0,0.004010695187165776,0.014705882352941176,0.001336898395721925,0.0053475935828877,0.001336898395721925,0.0,0.0,0.0066844919786096255,0.0066844919786096255,0.004010695187165776,0.0,0.016042780748663103,0.001336898395721925,0.03877005347593583,0.0,0.004010695187165776,0.0,0.009358288770053475,0.001336898395721925,0.01871657754010695,0.0,0.0066844919786096255,0.03074866310160428,0.017379679144385027,0.05213903743315508,0.0,0.0,0.001336898395721925,0.00267379679144385,0.004010695187165776,0.0,0.00267379679144385,0.001336898395721925,0.0,0.012032085561497326,0.001336898395721925,0.001336898395721925,0.0,0.001336898395721925,0.001336898395721925,0.001336898395721925,0.00267379679144385,0.0,0.029411764705882353,0.0,0.008021390374331552,0.0066844919786096255,0.0,0.0,0.004010695187165776,0.001336898395721925,0.0,0.001336898395721925,0.08422459893048129,0.1270053475935829,0.0,0.03342245989304813,0.016042780748663103,0.004010695187165776,0.001336898395721925,0.0,0.001336898395721925,0.03877005347593583,0.0,0.0,0.0,0.00267379679144385,0.004010695187165776,0.020053475935828877,0.0,0.0,0.0,0.026737967914438502,0.0,0.0066844919786096255,0.001336898395721925,0.0,0.0,0.00267379679144385,0.0,0.00267379679144385,0.0053475935828877,0.0,0.0053475935828877,0.0066844919786096255,0.012032085561497326,0.014705882352941176,0.0,0.00267379679144385,0.0053475935828877,0.0,0.0053475935828877,0.001336898395721925,0.016042780748663103,0.001336898395721925,0.001336898395721925,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00267379679144385,0.0053475935828877,0.0,0.017379679144385027,0.008021390374331552,0.0
87,Maria Bernasconi,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Marina Carobbio Guscetti,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.020942408376963352,0.06282722513089005,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.005235602094240838,0.0,0.005235602094240838,0.0,0.005235602094240838,0.0,0.010471204188481676,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.0,0.005235602094240838,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.0,0.015706806282722512,0.0,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.010471204188481676,0.0,0.005235602094240838,0.02617801047120419,0.015706806282722512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.010471204188481676,0.0,0.005235602094240838,0.0,0.0,0.0,0.005235602094240838,0.0,0.0,0.05235602094240838,0.0,0.031413612565445025,0.0,0.0,0.0,0.005235602094240838,0.031413612565445025,0.0,0.0,0.041884816753926704,0.2774869109947644,0.0,0.031413612565445025,0.010471204188481676,0.0,0.0,0.0,0.0,0.03664921465968586,0.0,0.0,0.0,0.005235602094240838,0.010471204188481676,0.010471204188481676,0.03664921465968586,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.015706806282722512,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.010471204188481676,0.02617801047120419,0.0,0.0,0.015706806282722512,0.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005235602094240838,0.005235602094240838,0.0,0.0,0.03664921465968586,0.0,0.0
89,Mario Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.007168458781362007,0.0,0.0,0.0,0.007168458781362007,0.007168458781362007,0.021505376344086023,0.0,0.0,0.014336917562724014,0.010752688172043012,0.0,0.007168458781362007,0.0,0.0,0.0,0.0,0.010752688172043012,0.010752688172043012,0.0,0.007168458781362007,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0035842293906810036,0.0035842293906810036,0.08243727598566308,0.0035842293906810036,0.0035842293906810036,0.010752688172043012,0.0,0.0035842293906810036,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.17921146953405018,0.0,0.025089605734767026,0.0,0.0,0.0,0.0,0.014336917562724014,0.025089605734767026,0.0,0.0,0.0,0.007168458781362007,0.017921146953405017,0.03942652329749104,0.0035842293906810036,0.0,0.0035842293906810036,0.025089605734767026,0.007168458781362007,0.0,0.0,0.0,0.0,0.010752688172043012,0.0,0.007168458781362007,0.0,0.0,0.007168458781362007,0.043010752688172046,0.021505376344086023,0.0,0.0035842293906810036,0.0,0.014336917562724014,0.007168458781362007,0.0,0.017921146953405017,0.007168458781362007,0.0035842293906810036,0.0,0.0035842293906810036,0.0,0.007168458781362007,0.021505376344086023,0.0035842293906810036,0.0,0.010752688172043012,0.053763440860215055,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0,0.0,0.010752688172043012,0.0035842293906810036,0.0035842293906810036,0.0,0.0035842293906810036,0.0,0.014336917562724014,0.0,0.007168458781362007,0.0,0.0,0.0,0.0035842293906810036,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0035842293906810036,0.0035842293906810036,0.010752688172043012,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007168458781362007,0.0,0.007168458781362007,0.0,0.007168458781362007,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017921146953405017,0.0,0.010752688172043012,0.010752688172043012
90,Max Chopard-Acklin,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.035211267605633804,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.0,0.0,0.014084507042253521,0.0,0.028169014084507043,0.0,0.0,0.0,0.007042253521126761,0.0,0.014084507042253521,0.007042253521126761,0.007042253521126761,0.0,0.04929577464788732,0.0,0.02112676056338028,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02112676056338028,0.007042253521126761,0.0,0.0,0.0,0.0,0.007042253521126761,0.02112676056338028,0.0,0.0,0.176056338028169,0.2323943661971831,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.0,0.0,0.007042253521126761,0.0,0.028169014084507043,0.0,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.014084507042253521,0.0,0.014084507042253521,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042253521126761,0.007042253521126761,0.0
91,Micheline Calmy-Rey,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Moritz Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.018198362147406732,0.0009099181073703367,0.0018198362147406734,0.0009099181073703367,0.020018198362147407,0.00272975432211101,0.020928116469517744,0.03184713375796178,0.0009099181073703367,0.0,0.02456778889899909,0.01091901728844404,0.0,0.0,0.0009099181073703367,0.0,0.0,0.0,0.0018198362147406734,0.0,0.010009099181073703,0.010009099181073703,0.00545950864422202,0.0,0.0,0.0,0.00272975432211101,0.0,0.00818926296633303,0.01364877161055505,0.020928116469517744,0.0,0.0018198362147406734,0.0,0.007279344858962694,0.003639672429481347,0.00818926296633303,0.0018198362147406734,0.01637852593266606,0.0545950864422202,0.023657870791628753,0.034576888080072796,0.0,0.011828935395814377,0.0,0.003639672429481347,0.0,0.009099181073703366,0.0,0.0,0.00545950864422202,0.0,0.0,0.010009099181073703,0.00545950864422202,0.018198362147406732,0.007279344858962694,0.0018198362147406734,0.0,0.0,0.0009099181073703367,0.0,0.0,0.009099181073703366,0.0009099181073703367,0.009099181073703366,0.01637852593266606,0.023657870791628753,0.0,0.0,0.010009099181073703,0.00818926296633303,0.004549590536851683,0.0009099181073703367,0.0009099181073703367,0.0018198362147406734,0.0,0.003639672429481347,0.0,0.015468607825295723,0.006369426751592357,0.01091901728844404,0.0,0.010009099181073703,0.00272975432211101,0.003639672429481347,0.018198362147406732,0.0,0.0,0.048225659690627844,0.07734303912647862,0.003639672429481347,0.009099181073703366,0.01091901728844404,0.007279344858962694,0.00818926296633303,0.015468607825295723,0.0018198362147406734,0.0,0.0,0.0,0.0,0.011828935395814377,0.026387625113739762,0.023657870791628753,0.0,0.009099181073703366,0.0,0.01364877161055505,0.0,0.0018198362147406734,0.01637852593266606,0.05732484076433121,0.0018198362147406734,0.0,0.0,0.0018198362147406734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0009099181073703367,0.0009099181073703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018198362147406734,0.0009099181073703367,0.0,0.006369426751592357,0.03184713375796178,0.010009099181073703,0.00545950864422202
93,Pascale Bruderer Wyss,Sozialdemokratische Partei der Schweiz (SP),0.002849002849002849,0.000949667616334283,0.0,0.0,0.012345679012345678,0.005698005698005698,0.1452991452991453,0.09401709401709402,0.0,0.0,0.003798670465337132,0.022792022792022793,0.026590693257359924,0.0,0.004748338081671415,0.030389363722697058,0.0,0.0,0.000949667616334283,0.003798670465337132,0.002849002849002849,0.007597340930674264,0.0,0.001899335232668566,0.000949667616334283,0.0,0.002849002849002849,0.000949667616334283,0.012345679012345678,0.000949667616334283,0.004748338081671415,0.0,0.0,0.0,0.0,0.000949667616334283,0.001899335232668566,0.0,0.0,0.0,0.0,0.000949667616334283,0.100664767331434,0.0,0.014245014245014245,0.00949667616334283,0.023741690408357077,0.000949667616334283,0.0,0.011396011396011397,0.0,0.0,0.000949667616334283,0.008547008547008548,0.0,0.002849002849002849,0.002849002849002849,0.003798670465337132,0.001899335232668566,0.012345679012345678,0.0,0.000949667616334283,0.0,0.0,0.011396011396011397,0.0,0.000949667616334283,0.000949667616334283,0.0,0.0,0.000949667616334283,0.002849002849002849,0.004748338081671415,0.0,0.04083570750237417,0.001899335232668566,0.002849002849002849,0.0,0.030389363722697058,0.002849002849002849,0.000949667616334283,0.001899335232668566,0.002849002849002849,0.0,0.001899335232668566,0.000949667616334283,0.010446343779677113,0.003798670465337132,0.0,0.000949667616334283,0.004748338081671415,0.0,0.013295346628679962,0.008547008547008548,0.003798670465337132,0.000949667616334283,0.003798670465337132,0.004748338081671415,0.008547008547008548,0.0,0.0,0.0,0.0,0.000949667616334283,0.023741690408357077,0.001899335232668566,0.000949667616334283,0.002849002849002849,0.001899335232668566,0.002849002849002849,0.0,0.0,0.0,0.032288698955365625,0.0,0.0,0.0,0.002849002849002849,0.0,0.002849002849002849,0.0,0.000949667616334283,0.0,0.001899335232668566,0.0,0.0,0.000949667616334283,0.000949667616334283,0.0,0.007597340930674264,0.000949667616334283,0.002849002849002849,0.003798670465337132,0.005698005698005698,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.000949667616334283,0.0,0.011396011396011397,0.0,0.0,0.011396011396011397,0.000949667616334283,0.09591642924976258,0.000949667616334283,0.003798670465337132,0.004748338081671415,0.000949667616334283,0.000949667616334283
94,Paul Rechsteiner,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.010067114093959731,0.010067114093959731,0.04697986577181208,0.0,0.09395973154362416,0.016778523489932886,0.013422818791946308,0.0,0.003355704697986577,0.0,0.003355704697986577,0.006711409395973154,0.03691275167785235,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.02348993288590604,0.0,0.016778523489932886,0.0,0.003355704697986577,0.0,0.0,0.020134228187919462,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.026845637583892617,0.010067114093959731,0.003355704697986577,0.0,0.02348993288590604,0.003355704697986577,0.026845637583892617,0.0,0.0,0.006711409395973154,0.0,0.003355704697986577,0.020134228187919462,0.006711409395973154,0.003355704697986577,0.003355704697986577,0.020134228187919462,0.0,0.016778523489932886,0.0,0.0,0.006711409395973154,0.020134228187919462,0.0,0.006711409395973154,0.0,0.010067114093959731,0.010067114093959731,0.010067114093959731,0.003355704697986577,0.0,0.003355704697986577,0.0,0.0,0.0,0.0,0.013422818791946308,0.003355704697986577,0.006711409395973154,0.020134228187919462,0.0,0.0,0.0,0.006711409395973154,0.0,0.003355704697986577,0.08389261744966443,0.0436241610738255,0.006711409395973154,0.010067114093959731,0.016778523489932886,0.0,0.0,0.0,0.0,0.02348993288590604,0.0,0.0,0.0,0.03355704697986577,0.013422818791946308,0.030201342281879196,0.0,0.006711409395973154,0.0,0.026845637583892617,0.0,0.010067114093959731,0.003355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016778523489932886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,0.003355704697986577,0.0,0.0,0.0,0.0,0.006711409395973154,0.020134228187919462,0.0
95,Prisca Birrer-Heimo,Sozialdemokratische Partei der Schweiz (SP),0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.011494252873563218,0.022988505747126436,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.022988505747126436,0.011494252873563218,0.0,0.0,0.0,0.05747126436781609,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.034482758620689655,0.011494252873563218,0.0,0.0,0.0,0.0,0.04597701149425287,0.0,0.022988505747126436,0.0,0.011494252873563218,0.011494252873563218,0.0,0.034482758620689655,0.0,0.0,0.0,0.022988505747126436,0.09195402298850575,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.011494252873563218,0.0,0.034482758620689655,0.0,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.022988505747126436,0.0,0.0
96,Roberto Zanetti,Sozialdemokratische Partei der Schweiz (SP),0.0,0.007246376811594203,0.007246376811594203,0.014492753623188406,0.0,0.007246376811594203,0.0,0.014492753623188406,0.021739130434782608,0.0,0.007246376811594203,0.0,0.0,0.0,0.007246376811594203,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036231884057971016,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.007246376811594203,0.0,0.036231884057971016,0.0,0.0,0.0,0.014492753623188406,0.036231884057971016,0.057971014492753624,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.050724637681159424,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.028985507246376812,0.0,0.0,0.043478260869565216,0.07246376811594203,0.014492753623188406,0.007246376811594203,0.021739130434782608,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.007246376811594203,0.007246376811594203,0.036231884057971016,0.0,0.0,0.0,0.028985507246376812,0.0,0.014492753623188406,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.021739130434782608,0.007246376811594203,0.0,0.0,0.0,0.028985507246376812,0.007246376811594203,0.007246376811594203,0.021739130434782608
97,Roger Nordmann,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
