,Speaker,Speaker Party,"('absatz', 'buchstab')","('absatz', 'streich')","('allgemein', 'teil')","('anlegerinn', 'anleg')","('annahm', 'motion')","('antrag', 'kommission')","('antrag', 'mehrheit')","('antrag', 'mind')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'buchstab')","('artikel', 'strafgesetzbuch')","('ausdruck', 'gebracht')","('auslanderinn', 'ausland')","('beantragt', 'kommission')","('beantragt', 'stimm')","('beid', 'rat')","('beruf', 'vorsorg')","('beschluss', 'nationalrat')","('beschuldigt', 'person')","('bitt', 'deshalb')","('bitt', 'dringend')","('bitt', 'fassung')","('bitt', 'nam')","('buchstab', 'c')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'migration')","('bundesrat', 'beantragt')","('bundesrat', 'bereit')","('bundesrat', 'couchepin')","('bundesrat', 'leuenberg')","('bundesrat', 'meinung')","('bundesrat', 'merz')","('buro', 'wahl')","('cvpfraktion', 'teilt')","('cvpfraktion', 'unterstutzt')","('dam', 'herr')","('darauf', 'aufmerksam')","('darum', 'bitt')","('darum', 'bundesrat')","('davon', 'uberzeugt')","('de', 'la')","('entwurf', 'bundesrat')","('erklart', 'beschluss')","('erneuerbar', 'energi')","('ersatz', 'list')","('erst', 'ersatz')","('fassung', 'bundesrat')","('fdpfraktion', 'teilt')","('folg', 'geb')","('frau', 'bundesratin')","('frau', 'fetz')","('frau', 'kollegin')","('frau', 'leutenegg')","('frau', 'sommaruga')","('ganz', 'genau')","('ganz', 'wichtig')","('gas', 'dampfkraftwerk')","('geht', 'darum')","('geht', 'ja')","('geltend', 'gemacht')","('geltend', 'recht')","('gemacht', 'word')","('gemass', 'artikel')","('gemeinsam', 'sorgerecht')","('gesagt', 'word')","('gesetz', 'grundlag')","('gesetz', 'regel')","('gross', 'bedeut')","('grund', 'dafur')","('herr', 'bundesprasident')","('herr', 'david')","('herr', 'kolleg')","('herr', 'schiess')","('herr', 'visch')","('herr', 'vollm')","('indirekt', 'teilliquidation')","('initiativ', 'folg')","('international', 'organisation')","('ja', 'schon')","('kalt', 'progression')","('kenntnis', 'nehm')","('klein', 'mittl')","('kolleg', 'leuenberg')","('kolleg', 'schmid')","('kollegin', 'fetz')","('kollektiv', 'kapitalanlag')","('kommission', 'beantragt')","('kommission', 'folg')","('kommission', 'rechtsfrag')","('konsumentinn', 'konsument')","('mehrheit', 'folg')","('mehrheit', 'kommission')","('mehrheit', 'unterstutz')","('mehrheit', 'unterstutzt')","('mehrheit', 'wak')","('mehrheit', 'zustimmt')","('mehrheit', 'zuzustimm')","('mieterinn', 'miet')","('minderheitsantrag', 'abzulehn')","('mocht', 'bitt')","('mocht', 'darauf')","('mocht', 'nochmal')","('motion', 'anzunehm')","('muss', 'einfach')","('muss', 'seh')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('nationalrat', 'folg')","('nationalrat', 'kommission')","('nationalratsmandat', 'besteht')","('natur', 'frag')","('natur', 'schon')","('neu', 'gesetz')","('neu', 'regionalpolit')","('parlamentar', 'initiativ')","('patientinn', 'patient')","('polit', 'entscheid')","('prasenz', 'schweiz')","('pro', 'helvetia')","('richterinn', 'richt')","('rund', 'million')","('sbb', 'cargo')","('schweiz', 'tourismus')","('sicht', 'spfraktion')","('spfraktion', 'antrag')","('spfraktion', 'beantragt')","('spfraktion', 'bitt')","('spfraktion', 'bittet')","('spfraktion', 'eintret')","('spfraktion', 'empfiehlt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'teilt')","('spfraktion', 'unterstutzt')","('spfraktion', 'vorlag')","('st', 'gall')","('standerat', 'folg')","('stell', 'fest')","('stimm', 'enthalt')","('svpfraktion', 'antrag')","('svpfraktion', 'artikel')","('svpfraktion', 'beantrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'teilt')","('svpfraktion', 'unterstutzt')","('teil', 'antrag')","('teilt', 'antrag')","('tut', 'leid')","('uns', 'kommission')","('unterstutzt', 'antrag')","('unvereinbar', 'nationalratsmandat')","('verfug', 'stell')","('vier', 'jahr')","('vorlag', 'einzutret')","('vorlauf', 'aufgenomm')","('worum', 'geht')","('zwei', 'drei')"
23,Hermann Weyeneth,Schweizerische Volkspartei (SVP),0.010256410256410256,0.005128205128205128,0.0,0.0,0.005128205128205128,0.005128205128205128,0.02564102564102564,0.06153846153846154,0.0,0.0,0.03076923076923077,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.005128205128205128,0.020512820512820513,0.0,0.005128205128205128,0.0,0.02564102564102564,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.010256410256410256,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.041025641025641026,0.0,0.0,0.0,0.005128205128205128,0.02564102564102564,0.015384615384615385,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,0.005128205128205128,0.0,0.010256410256410256,0.0,0.0,0.035897435897435895,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.005128205128205128,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.010256410256410256,0.035897435897435895,0.0,0.015384615384615385,0.0,0.010256410256410256,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.010256410256410256,0.020512820512820513,0.0,0.0,0.010256410256410256,0.046153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.010256410256410256,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.046153846153846156,0.0,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.005128205128205128,0.020512820512820513,0.06153846153846154,0.010256410256410256,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.0,0.0,0.0,0.010256410256410256,0.0,0.0,0.020512820512820513,0.041025641025641026,0.03076923076923077,0.035897435897435895,0.0,0.005128205128205128
24,J. Alexander Baumann,Schweizerische Volkspartei (SVP),0.0078125,0.0,0.00390625,0.0,0.00390625,0.0078125,0.0078125,0.0390625,0.00390625,0.00390625,0.09375,0.00390625,0.0,0.00390625,0.0,0.0078125,0.015625,0.0,0.0,0.0,0.0,0.01171875,0.0,0.00390625,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.00390625,0.01171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02734375,0.0,0.0,0.0,0.0,0.0078125,0.0,0.03515625,0.0078125,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.02734375,0.00390625,0.01171875,0.0234375,0.0,0.02734375,0.0,0.00390625,0.00390625,0.01171875,0.00390625,0.00390625,0.015625,0.0,0.01953125,0.0,0.00390625,0.0,0.01953125,0.01953125,0.0,0.0078125,0.0,0.00390625,0.01953125,0.0,0.0,0.0,0.0,0.01171875,0.0,0.0546875,0.0,0.0,0.04296875,0.01171875,0.0,0.0,0.0,0.00390625,0.0,0.015625,0.01171875,0.01171875,0.0,0.0078125,0.0,0.0,0.01171875,0.0,0.01953125,0.0,0.00390625,0.0,0.0,0.0,0.015625,0.0,0.12109375,0.0,0.00390625,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0078125,0.015625,0.01953125,0.0,0.0,0.0078125,0.00390625,0.00390625,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.0,0.00390625,0.0,0.00390625,0.0
25,Jasmin Hutter-Hutter,Schweizerische Volkspartei (SVP),0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.08139534883720931,0.0,0.0,0.03488372093023256,0.023255813953488372,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.03488372093023256,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.023255813953488372,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.023255813953488372,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.011627906976744186,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.0,0.0,0.011627906976744186,0.0,0.0,0.011627906976744186,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Jean Henri Dunant,Schweizerische Volkspartei (SVP),0.07692307692307693,0.0,0.0,0.0,0.05128205128205128,0.0,0.02564102564102564,0.0,0.0,0.0,0.23076923076923078,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,Josef Kunz,Schweizerische Volkspartei (SVP),0.007194244604316547,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.050359712230215826,0.07194244604316546,0.0,0.0,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.014388489208633094,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.1079136690647482,0.0,0.0,0.0,0.0,0.014388489208633094,0.03597122302158273,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.03597122302158273,0.02158273381294964,0.0,0.0,0.0,0.014388489208633094,0.0,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.11510791366906475,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.014388489208633094,0.0,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.02158273381294964,0.03597122302158273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.014388489208633094,0.0,0.0,0.0
28,Jürg Stahl,Schweizerische Volkspartei (SVP),0.009852216748768473,0.0,0.0,0.0,0.0049261083743842365,0.009852216748768473,0.019704433497536946,0.059113300492610835,0.0049261083743842365,0.0,0.059113300492610835,0.0,0.0,0.0,0.0,0.0049261083743842365,0.009852216748768473,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.029556650246305417,0.0049261083743842365,0.009852216748768473,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.034482758620689655,0.0,0.014778325123152709,0.0,0.019704433497536946,0.0,0.054187192118226604,0.0,0.0,0.0049261083743842365,0.0,0.024630541871921183,0.0,0.0,0.029556650246305417,0.0,0.0,0.0,0.0049261083743842365,0.0,0.019704433497536946,0.0049261083743842365,0.0,0.029556650246305417,0.0,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.014778325123152709,0.0,0.0,0.0,0.0,0.014778325123152709,0.0,0.009852216748768473,0.0,0.014778325123152709,0.0,0.0,0.0,0.0,0.0,0.0,0.019704433497536946,0.0,0.009852216748768473,0.0,0.059113300492610835,0.009852216748768473,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0049261083743842365,0.0,0.0049261083743842365,0.014778325123152709,0.0049261083743842365,0.0,0.009852216748768473,0.0,0.03940886699507389,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.054187192118226604,0.014778325123152709,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.019704433497536946,0.0049261083743842365,0.0,0.0049261083743842365,0.014778325123152709,0.0049261083743842365,0.0049261083743842365,0.0,0.009852216748768473,0.0049261083743842365,0.029556650246305417,0.0,0.04926108374384237,0.0,0.0,0.0,0.0,0.014778325123152709,0.0,0.009852216748768473,0.0,0.009852216748768473,0.0,0.0,0.0049261083743842365
29,Lieni Füglistaller,Schweizerische Volkspartei (SVP),0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.07575757575757576,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.07575757575757576,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.030303030303030304,0.0,0.0,0.0,0.015151515151515152,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.07575757575757576,0.015151515151515152,0.0,0.0,0.0
30,Luzi Stamm,Schweizerische Volkspartei (SVP),0.0,0.0070921985815602835,0.0,0.0,0.0,0.02127659574468085,0.0425531914893617,0.05673758865248227,0.0,0.0,0.028368794326241134,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.0,0.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0070921985815602835,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.014184397163120567,0.0,0.04964539007092199,0.03546099290780142,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0070921985815602835,0.0,0.0,0.014184397163120567,0.0,0.0,0.0,0.07801418439716312,0.0,0.014184397163120567,0.0,0.0,0.0,0.0070921985815602835,0.014184397163120567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.06382978723404255,0.0,0.05673758865248227,0.03546099290780142,0.0070921985815602835,0.0,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0070921985815602835,0.0,0.014184397163120567,0.0,0.0,0.02127659574468085,0.0,0.014184397163120567,0.0,0.0070921985815602835,0.0,0.0,0.0,0.014184397163120567,0.0,0.04964539007092199,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.028368794326241134,0.014184397163120567,0.014184397163120567,0.0070921985815602835,0.0,0.0,0.0070921985815602835,0.0425531914893617,0.0,0.0,0.0070921985815602835,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.014184397163120567,0.0,0.0,0.0,0.0070921985815602835,0.02127659574468085,0.0,0.0,0.014184397163120567
31,Marcel Scherer,Schweizerische Volkspartei (SVP),0.0,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.006944444444444444,0.09027777777777778,0.006944444444444444,0.0,0.06944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.027777777777777776,0.0,0.04861111111111111,0.0,0.0,0.0,0.006944444444444444,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.013888888888888888,0.020833333333333332,0.0,0.020833333333333332,0.006944444444444444,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.013888888888888888,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.020833333333333332,0.006944444444444444,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.020833333333333332,0.0,0.020833333333333332,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.020833333333333332,0.013888888888888888,0.006944444444444444,0.0,0.027777777777777776,0.0,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.006944444444444444,0.0,0.0,0.020833333333333332,0.013888888888888888,0.0,0.0,0.006944444444444444
32,Max Binder,Schweizerische Volkspartei (SVP),0.014672686230248307,0.0,0.002257336343115124,0.0,0.001128668171557562,0.010158013544018058,0.1072234762979684,0.09593679458239278,0.0,0.0,0.039503386004514675,0.004514672686230248,0.0,0.0,0.0,0.002257336343115124,0.024830699774266364,0.011286681715575621,0.0,0.002257336343115124,0.0,0.001128668171557562,0.0,0.0,0.002257336343115124,0.006772009029345372,0.002257336343115124,0.002257336343115124,0.0,0.03160270880361174,0.016930022573363433,0.007900677200902935,0.02144469525959368,0.0,0.004514672686230248,0.0,0.001128668171557562,0.039503386004514675,0.001128668171557562,0.022573363431151242,0.0,0.0,0.002257336343115124,0.001128668171557562,0.003386004514672686,0.0,0.004514672686230248,0.0,0.0,0.0,0.001128668171557562,0.03837471783295711,0.01580135440180587,0.0,0.003386004514672686,0.006772009029345372,0.001128668171557562,0.002257336343115124,0.0,0.0,0.004514672686230248,0.002257336343115124,0.0,0.004514672686230248,0.001128668171557562,0.004514672686230248,0.0,0.002257336343115124,0.0,0.0,0.003386004514672686,0.0,0.019187358916478554,0.0,0.003386004514672686,0.0,0.002257336343115124,0.007900677200902935,0.0,0.024830699774266364,0.002257336343115124,0.0,0.002257336343115124,0.014672686230248307,0.0,0.0,0.0,0.0,0.0,0.05981941309255079,0.001128668171557562,0.001128668171557562,0.006772009029345372,0.002257336343115124,0.003386004514672686,0.001128668171557562,0.002257336343115124,0.0,0.0,0.001128668171557562,0.0,0.0,0.002257336343115124,0.001128668171557562,0.002257336343115124,0.009029345372460496,0.001128668171557562,0.001128668171557562,0.0,0.0,0.001128668171557562,0.0,0.0,0.0,0.0,0.001128668171557562,0.002257336343115124,0.0,0.0327313769751693,0.0,0.001128668171557562,0.0,0.001128668171557562,0.0,0.003386004514672686,0.011286681715575621,0.0,0.0,0.002257336343115124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014672686230248307,0.0,0.002257336343115124,0.004514672686230248,0.016930022573363433,0.023702031602708805,0.002257336343115124,0.001128668171557562,0.0,0.001128668171557562,0.0,0.0,0.0,0.001128668171557562,0.001128668171557562,0.002257336343115124,0.001128668171557562,0.01580135440180587,0.0,0.001128668171557562,0.0,0.0,0.09367945823927765,0.0,0.001128668171557562,0.003386004514672686,0.0,0.0,0.002257336343115124,0.001128668171557562
33,Maximilian Reimann,Schweizerische Volkspartei (SVP),0.0,0.0,0.0,0.0,0.013468013468013467,0.02356902356902357,0.006734006734006734,0.003367003367003367,0.0,0.003367003367003367,0.050505050505050504,0.0,0.0,0.013468013468013467,0.0,0.0,0.0,0.020202020202020204,0.0,0.003367003367003367,0.0,0.013468013468013467,0.0,0.0,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.003367003367003367,0.0,0.003367003367003367,0.010101010101010102,0.003367003367003367,0.006734006734006734,0.003367003367003367,0.013468013468013467,0.0,0.0,0.0,0.0,0.003367003367003367,0.003367003367003367,0.0,0.013468013468013467,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.003367003367003367,0.0,0.013468013468013467,0.13468013468013468,0.020202020202020204,0.020202020202020204,0.0,0.0,0.003367003367003367,0.0,0.0,0.003367003367003367,0.003367003367003367,0.0,0.013468013468013467,0.003367003367003367,0.006734006734006734,0.0,0.006734006734006734,0.016835016835016835,0.0,0.0,0.006734006734006734,0.030303030303030304,0.0,0.02356902356902357,0.0,0.0,0.0,0.0,0.003367003367003367,0.020202020202020204,0.010101010101010102,0.0,0.05723905723905724,0.013468013468013467,0.003367003367003367,0.013468013468013467,0.010101010101010102,0.0,0.006734006734006734,0.003367003367003367,0.003367003367003367,0.0,0.003367003367003367,0.013468013468013467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.003367003367003367,0.0,0.003367003367003367,0.0,0.0,0.006734006734006734,0.0,0.0,0.013468013468013467,0.003367003367003367,0.0,0.0,0.003367003367003367,0.006734006734006734,0.0,0.04040404040404041,0.0,0.003367003367003367,0.006734006734006734,0.010101010101010102,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003367003367003367,0.0,0.003367003367003367,0.050505050505050504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.03367003367003367,0.010101010101010102,0.0,0.003367003367003367,0.020202020202020204
34,Oskar Freysinger,Schweizerische Volkspartei (SVP),0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
